vehicle,time,event,px,py,pz,speed,desiredSpeed,maxSpeed,lane,pathId,intersectionId,distTravelled,pathLength,pathPct,decision,probability,motionState,signalState,maneuverState,isBlocked,isStuck,isInQueue,routeTrace
Taxi(Clone)_5327,3.55,SPAWN,,,,,,,,,,,,,,,,,,,,,START
Jeep_2(Clone)_9985,3.56,FRAME,-1.75,0.01,-335.62,5.84,12.88,15.34,Lane_way s_3,Path_way s_3,way s,4.37,316.79,0.014,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,3.56,STATE_SIGNAL,,,,,,,,Approaching,,,,,,,,,,,,,START
Car_9(Clone)_7049,3.57,FRAME,-5.25,0.02,-337.59,4.45,11.00,11.00,Lane_way s_4,Path_way s_4,way s,2.40,316.79,0.008,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,3.59,FRAME,-339.22,-0.03,5.25,2.17,13.93,15.72,Lane_way w_4,Path_way w_4,way w,0.77,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4862,3.62,FRAME,325.51,0.00,-1.75,10.48,12.92,12.92,Lane_way e_2,Path_way e_2,way e,14.48,316.79,0.046,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,3.62,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START
Car_4(Clone)_8440,3.62,FRAME,339.94,-0.03,-1.75,0.21,11.05,14.20,Lane_way e_2,Path_way e_2,way e,0.05,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,3.63,FRAME,5.25,0.00,331.31,8.43,12.30,12.30,Lane_way n_1,Path_way n_1,way n,8.68,316.79,0.027,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,3.66,FRAME,5.25,0.01,339.99,0.10,12.91,15.28,Lane_way n_1,Path_way n_1,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,3.67,FRAME,-1.75,0.01,-334.89,6.33,12.88,15.34,Lane_way s_3,Path_way s_3,way s,5.10,316.79,0.016,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,3.70,FRAME,-5.25,0.02,-337.01,5.00,11.00,11.00,Lane_way s_4,Path_way s_4,way s,2.98,316.79,0.009,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,3.71,FRAME,-338.92,-0.03,5.25,2.71,13.93,15.72,Lane_way w_4,Path_way w_4,way w,1.07,316.79,0.003,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4862,3.73,FRAME,324.23,0.00,-1.75,10.79,12.92,12.92,Lane_way e_2,Path_way e_2,way e,15.76,316.79,0.050,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,3.73,FRAME,339.91,-0.03,-1.75,0.34,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.08,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,3.76,FRAME,5.25,0.00,330.27,8.86,12.30,12.30,Lane_way n_1,Path_way n_1,way n,9.72,316.79,0.031,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,3.77,FRAME,5.25,0.01,339.98,0.08,11.94,15.28,Lane_way n_1,Path_way n_1,way n,0.01,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,3.79,FRAME,-1.75,0.01,-334.10,6.80,12.88,15.34,Lane_way s_3,Path_way s_3,way s,5.89,316.79,0.019,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,3.82,FRAME,-5.25,0.02,-336.38,5.53,11.00,11.00,Lane_way s_4,Path_way s_4,way s,3.62,316.79,0.011,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,3.83,FRAME,-338.56,-0.03,5.25,3.25,13.93,15.72,Lane_way w_4,Path_way w_4,way w,1.43,316.79,0.005,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4862,3.86,FRAME,322.91,0.00,-1.75,11.07,12.92,12.92,Lane_way e_2,Path_way e_2,way e,17.08,316.79,0.054,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,3.86,FRAME,339.86,-0.03,-1.75,0.48,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.13,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,3.87,FRAME,5.25,0.00,329.18,9.25,12.30,12.30,Lane_way n_1,Path_way n_1,way n,10.81,316.79,0.034,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,3.89,FRAME,5.25,0.01,339.97,0.12,11.34,15.28,Lane_way n_1,Path_way n_1,way n,0.02,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,3.92,FRAME,-1.75,0.01,-333.25,7.27,12.88,15.34,Lane_way s_3,Path_way s_3,way s,6.74,316.79,0.021,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,3.93,FRAME,-5.25,0.02,-335.67,6.06,11.00,11.00,Lane_way s_4,Path_way s_4,way s,4.32,316.79,0.014,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,3.95,FRAME,-338.13,-0.03,5.25,3.80,13.93,15.72,Lane_way w_4,Path_way w_4,way w,1.86,316.79,0.006,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4862,3.98,FRAME,321.57,0.00,-1.75,11.32,12.92,12.92,Lane_way e_2,Path_way e_2,way e,18.42,316.79,0.058,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,3.98,FRAME,339.79,-0.03,-1.75,0.65,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.20,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,3.98,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START
Car_7(Clone)_3775,4.00,FRAME,5.25,0.00,328.04,9.62,12.30,12.30,Lane_way n_1,Path_way n_1,way n,11.95,316.79,0.038,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.01,FRAME,5.25,0.01,339.95,0.24,11.00,15.28,Lane_way n_1,Path_way n_1,way n,0.04,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.03,FRAME,-1.75,0.01,-332.34,7.72,12.88,15.34,Lane_way s_3,Path_way s_3,way s,7.65,316.79,0.024,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,4.03,LANE_CHANGE,,,,,,,,Path_way w_5,,,,,LaneChangeRight,4.16,,,,,,,START>LC:Lane_way w_5
Car_4(Clone)_1430,4.03,STATE_MANEUVER,,,,,,,,LaneChangeRight,,,,,,,,,,,,,START>LC:Lane_way w_5
Car_7(Clone)_9820,4.06,DESTINATION_ASSIGNED,,,,,,,,Node A,End,,,,pos=(0, 0, 340),,,,,,,,L:Lane_way s_5
Car_7(Clone)_9820,4.06,SPAWN,,,,,,,,,,,,,,,,,,,,,START
Car_9(Clone)_7049,4.06,FRAME,-5.25,0.02,-334.91,6.57,11.00,11.00,Lane_way s_4,Path_way s_4,way s,5.08,316.79,0.016,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_9820,4.06,STATE_SIGNAL,,,,,,,,Approaching,,,,,,,,,,,,,START
Car_4(Clone)_1430,4.07,FRAME,-337.64,-0.03,5.25,4.32,13.93,15.72,Lane_way w_5,Path_way w_5,way w,2.35,316.79,0.007,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,4.10,FRAME,320.19,0.00,-1.75,11.54,12.92,12.92,Lane_way e_2,Path_way e_2,way e,19.80,316.79,0.062,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.10,FRAME,339.70,-0.03,-1.75,0.86,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.29,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,4.11,FRAME,5.25,0.00,326.87,9.96,12.30,12.30,Lane_way n_1,Path_way n_1,way n,13.13,316.79,0.041,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.14,FRAME,5.25,0.01,339.91,0.42,10.83,15.28,Lane_way n_1,Path_way n_1,way n,0.08,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.15,FRAME,-1.75,0.01,-331.39,8.16,12.88,15.34,Lane_way s_3,Path_way s_3,way s,8.60,316.79,0.027,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_9820,4.15,FRAME,-8.75,0.00,-339.99,0.01,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,4.18,FRAME,-5.25,0.02,-334.09,7.05,11.00,11.00,Lane_way s_4,Path_way s_4,way s,5.90,316.79,0.019,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,4.19,FRAME,-337.09,-0.03,5.33,4.73,13.93,15.72,Lane_way w_5,Path_way w_5,way w,2.90,316.79,0.009,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,4.21,FRAME,318.79,0.00,-1.75,11.74,12.92,12.92,Lane_way e_2,Path_way e_2,way e,21.20,316.79,0.067,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.21,FRAME,339.58,-0.03,-1.75,1.10,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.41,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,4.24,FRAME,5.25,0.00,325.65,10.27,12.30,12.30,Lane_way n_1,Path_way n_1,way n,14.34,316.79,0.045,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.26,FRAME,5.25,0.01,339.84,0.64,10.80,15.28,Lane_way n_1,Path_way n_1,way n,0.15,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.27,FRAME,-1.75,0.01,-330.38,8.58,12.88,15.34,Lane_way s_3,Path_way s_3,way s,9.61,316.79,0.030,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_9820,4.27,FRAME,-8.75,0.00,-339.98,0.06,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.01,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,4.29,FRAME,-5.25,0.02,-333.21,7.51,11.00,11.00,Lane_way s_4,Path_way s_4,way s,6.78,316.79,0.021,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,4.32,FRAME,-336.50,-0.03,5.49,5.24,13.93,15.72,Lane_way w_5,Path_way w_5,way w,3.49,316.79,0.011,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,4.34,FRAME,317.37,0.00,-1.75,11.91,12.92,12.92,Lane_way e_2,Path_way e_2,way e,22.62,316.79,0.071,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.34,FRAME,339.43,-0.03,-1.75,1.37,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.56,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,4.35,FRAME,5.25,0.00,324.39,10.55,12.30,12.30,Lane_way n_1,Path_way n_1,way n,15.60,316.79,0.049,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.37,FRAME,5.25,0.01,339.75,0.90,14.92,15.28,Lane_way n_1,Path_way n_1,way n,0.24,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.39,FRAME,-1.75,0.01,-329.32,8.98,12.88,15.34,Lane_way s_3,Path_way s_3,way s,10.67,316.79,0.034,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_9820,4.39,FRAME,-8.75,0.00,-339.97,0.19,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.02,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,4.42,FRAME,-5.25,0.01,-332.28,7.95,11.00,11.00,Lane_way s_4,Path_way s_4,way s,7.71,316.79,0.024,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,4.44,FRAME,-335.86,-0.03,5.71,5.78,13.93,15.72,Lane_way w_5,Path_way w_5,way w,4.13,316.79,0.013,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_9820,4.44,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START
Car_7(Clone)_4862,4.46,FRAME,315.93,0.00,-1.75,12.06,12.92,12.92,Lane_way e_2,Path_way e_2,way e,24.06,316.79,0.076,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.46,FRAME,339.25,-0.03,-1.75,1.65,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.74,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,4.47,FRAME,5.25,0.00,323.11,10.80,12.30,12.30,Lane_way n_1,Path_way n_1,way n,16.88,316.79,0.053,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.49,FRAME,5.25,0.01,339.62,1.22,14.92,15.28,Lane_way n_1,Path_way n_1,way n,0.37,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.51,FRAME,-1.75,0.01,-328.22,9.37,12.88,15.34,Lane_way s_3,Path_way s_3,way s,11.77,316.79,0.037,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_9820,4.51,FRAME,-8.75,0.00,-339.94,0.35,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.05,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.54,LANE_CHANGE,,,,,,,,Path_way s_4,,,,,LaneChangeRight,9.43,,,,,,,START>LC:Lane_way s_4
Jeep_2(Clone)_9985,4.54,STATE_MANEUVER,,,,,,,,LaneChangeRight,,,,,,,,,,,,,START>LC:Lane_way s_4
Car_9(Clone)_7049,4.54,FRAME,-5.25,0.01,-331.30,8.35,11.00,11.00,Lane_way s_4,Path_way s_4,way s,8.69,316.79,0.027,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,4.56,DESTINATION_ASSIGNED,,,,,,,,Node A,End,,,,pos=(0, 0, -340),,,,,,,,L:Lane_way w_3
Car_1(Clone)_2187,4.56,SPAWN,,,,,,,,,,,,,,,,,,,,,START
Car_4(Clone)_1430,4.56,FRAME,-335.17,-0.03,5.95,6.33,13.93,15.72,Lane_way w_5,Path_way w_5,way w,4.82,316.79,0.015,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_1(Clone)_2187,4.56,STATE_SIGNAL,,,,,,,,Approaching,,,,,,,,,,,,,START
Car_7(Clone)_4862,4.57,FRAME,314.48,0.00,-1.75,12.18,12.92,12.92,Lane_way e_2,Path_way e_2,way e,25.51,316.79,0.081,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.57,FRAME,339.03,-0.03,-1.75,1.99,13.54,14.20,Lane_way e_2,Path_way e_2,way e,0.96,316.79,0.003,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,4.60,FRAME,5.25,0.00,321.80,11.02,12.30,12.30,Lane_way n_1,Path_way n_1,way n,18.19,316.79,0.057,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,4.60,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START
Taxi(Clone)_5327,4.61,FRAME,5.25,0.01,339.45,1.58,14.92,15.28,Lane_way n_1,Path_way n_1,way n,0.54,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.64,FRAME,-1.79,0.01,-327.07,9.62,12.88,15.34,Lane_way s_4,Path_way s_4,way s,12.92,316.79,0.041,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,4.64,FRAME,-8.75,0.00,-339.88,0.57,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.11,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,4.66,FRAME,-5.25,0.01,-330.27,8.67,11.00,11.00,Lane_way s_4,Path_way s_4,way s,9.72,316.79,0.031,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,4.66,FRAME,-339.99,-0.06,1.75,0.98,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,4.67,FRAME,-334.41,-0.03,6.22,6.87,13.93,15.72,Lane_way w_5,Path_way w_5,way w,5.58,316.79,0.018,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,4.69,FRAME,313.01,0.00,-1.75,12.29,12.92,12.92,Lane_way e_2,Path_way e_2,way e,26.98,316.79,0.085,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.69,FRAME,338.75,-0.03,-1.75,2.52,13.54,14.20,Lane_way e_2,Path_way e_2,way e,1.24,316.79,0.004,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,4.71,FRAME,5.25,0.00,320.46,11.21,12.30,12.30,Lane_way n_1,Path_way n_1,way n,19.53,316.79,0.062,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.74,FRAME,5.25,0.01,339.23,1.99,14.92,15.28,Lane_way n_1,Path_way n_1,way n,0.76,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.76,FRAME,-1.97,0.01,-325.92,9.79,12.88,15.34,Lane_way s_4,Path_way s_4,way s,14.07,316.79,0.044,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,4.76,FRAME,-8.75,0.00,-339.79,0.87,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.20,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,4.78,FRAME,-5.25,0.01,-329.21,8.95,11.00,11.00,Lane_way s_4,Path_way s_4,way s,10.78,316.79,0.034,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,4.78,FRAME,-339.99,-0.26,1.75,2.18,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,4.79,FRAME,-333.60,-0.03,6.50,7.38,13.93,15.72,Lane_way w_5,Path_way w_5,way w,6.39,316.79,0.020,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,4.81,FRAME,311.53,0.00,-1.75,12.39,12.92,12.92,Lane_way e_2,Path_way e_2,way e,28.46,316.79,0.090,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.81,FRAME,338.41,-0.03,-1.75,3.07,13.54,14.20,Lane_way e_2,Path_way e_2,way e,1.58,316.79,0.005,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,4.81,STATE_MOTION,,,,,,,,Idle,,,,,,,,,,,,,START
Car_7(Clone)_3775,4.83,FRAME,5.25,0.00,319.11,11.38,12.30,12.30,Lane_way n_1,Path_way n_1,way n,20.88,316.79,0.066,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.86,FRAME,5.25,0.01,338.96,2.40,14.92,15.28,Lane_way n_1,Path_way n_1,way n,1.03,316.79,0.003,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,4.88,FRAME,-2.26,0.01,-324.75,10.12,12.88,15.34,Lane_way s_4,Path_way s_4,way s,15.24,316.79,0.048,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,4.88,FRAME,-8.75,0.00,-339.66,1.23,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.33,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,4.90,FRAME,-5.25,0.01,-328.12,9.22,11.00,11.00,Lane_way s_4,Path_way s_4,way s,11.87,316.79,0.037,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,4.90,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,4.91,FRAME,-332.72,-0.03,6.77,7.88,13.93,15.72,Lane_way w_5,Path_way w_5,way w,7.27,316.79,0.023,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,4.93,FRAME,310.03,0.00,-1.75,12.47,12.92,12.92,Lane_way e_2,Path_way e_2,way e,29.96,316.79,0.095,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,4.93,FRAME,338.00,-0.03,-1.75,3.61,13.54,14.20,Lane_way e_2,Path_way e_2,way e,1.99,316.79,0.006,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,4.95,FRAME,5.25,0.00,317.73,11.52,12.30,12.30,Lane_way n_1,Path_way n_1,way n,22.26,316.79,0.070,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,4.98,FRAME,5.25,0.01,338.64,2.81,14.92,15.28,Lane_way n_1,Path_way n_1,way n,1.35,316.79,0.004,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,5.00,FRAME,-2.62,0.01,-323.57,10.44,12.88,15.34,Lane_way s_4,Path_way s_4,way s,16.42,316.79,0.052,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,5.00,FRAME,-8.75,0.00,-339.48,1.65,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.51,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,5.02,FRAME,-5.25,0.01,-326.99,9.50,11.00,11.00,Lane_way s_4,Path_way s_4,way s,13.00,316.79,0.041,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,5.02,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,5.04,FRAME,-331.77,-0.03,7.03,8.37,13.93,15.72,Lane_way w_5,Path_way w_5,way w,8.22,316.79,0.026,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,5.05,FRAME,308.53,0.00,-1.75,12.53,12.92,12.92,Lane_way e_2,Path_way e_2,way e,31.46,316.79,0.099,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,5.05,FRAME,337.53,-0.03,-1.75,4.15,13.54,14.20,Lane_way e_2,Path_way e_2,way e,2.46,316.79,0.008,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,5.05,LANE_CHANGE,,,,,,,,Path_way n_2,,,,,LaneChangeRight,3.09,,,,,,,START>LC:Lane_way n_2
Taxi(Clone)_5327,5.05,STATE_MANEUVER,,,,,,,,LaneChangeRight,,,,,,,,,,,,,START>LC:Lane_way n_2
Car_4(Clone)_1552,5.06,DESTINATION_ASSIGNED,,,,,,,,Node A,End,,,,pos=(340, 0, 0),,,,,,,,L:Lane_way w_5
Car_4(Clone)_1552,5.06,SPAWN,,,,,,,,,,,,,,,,,,,,,START
Car_7(Clone)_3775,5.07,FRAME,5.25,0.00,316.34,11.64,12.30,12.30,Lane_way n_1,Path_way n_1,way n,23.65,316.79,0.075,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1552,5.07,STATE_SIGNAL,,,,,,,,Approaching,,,,,,,,,,,,,START
Taxi(Clone)_5327,5.10,FRAME,5.25,0.01,338.28,3.23,14.92,15.28,Lane_way n_2,Path_way n_2,way n,1.71,316.79,0.005,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way n_2
Jeep_2(Clone)_9985,5.11,FRAME,-3.01,0.01,-322.35,10.73,12.88,15.34,Lane_way s_4,Path_way s_4,way s,17.64,316.79,0.056,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,5.11,FRAME,-8.75,0.00,-339.25,2.14,15.82,19.44,Lane_way s_5,Path_way s_5,way s,0.74,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,5.14,FRAME,-5.25,0.01,-325.83,9.74,11.00,11.00,Lane_way s_4,Path_way s_4,way s,14.16,316.79,0.045,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_2187,5.14,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1552,5.14,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START
Car_4(Clone)_1430,5.15,FRAME,-330.77,-0.03,7.28,8.84,13.93,15.72,Lane_way w_5,Path_way w_5,way w,9.22,316.79,0.029,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_4862,5.17,FRAME,307.02,0.00,-1.75,12.59,12.92,12.92,Lane_way e_2,Path_way e_2,way e,32.97,316.79,0.104,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,5.17,FRAME,337.00,-0.03,-1.75,4.69,13.54,14.20,Lane_way e_2,Path_way e_2,way e,2.99,316.79,0.009,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1552,5.17,FRAME,-339.99,-0.02,8.75,0.23,12.97,17.02,Lane_way w_5,Path_way w_5,way w,0.00,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,5.19,FRAME,5.25,0.00,314.94,11.74,12.30,12.30,Lane_way n_1,Path_way n_1,way n,25.05,316.79,0.079,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,5.21,FRAME,5.18,0.01,337.87,3.63,14.92,15.28,Lane_way n_2,Path_way n_2,way n,2.12,316.79,0.007,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way n_2
Car_4(Clone)_1552,5.21,STATE_MOTION,,,,,,,,Idle,,,,,,,,,,,,,START
